Num_Acc;catr;voie;v1;circ;nbv;vosp;prof;pr;pr1;plan;larrout;surf;infra;situ;vma
536537371;4;LITTORAL (CHEMIN DU);0;2;5;0;1;0;0;2;-1;1;0;4;50
536537372;4;MARCORIGNAN (ROUTE DE);0;2;2;0;2;-1;-1;1;-1;1;9;1;50
536537373;4;LOMBARDS (AVENUE);0;2;3;0;1;-1;-1;1;-1;1;0;1;50
536537374;4;CELESTIN PHILBOIS (RUE);0;2;2;0;2;-1;-1;1;-1;1;9;4;50
536537375;4;BERNARD DE CLAIRVAUX (RUE);0;2;-1;0;1;-1;-1;1;-1;1;0;1;50
536537376;4;CLOITRE ST ETIENNE (RUE DU);0;1;1;0;1;-1;-1;1;-1;1;0;1;50
536537377;4;PICAUD (AVENUE DU DOCTEUR);0;2;2;0;1;0;0;1;-1;1;0;1;50
536537378;4;;0;2;1;1;1;-1;-1;1;-1;1;5;5;50
536537378;4;SAINT GEORGES ( CHEMIN DE );0;2;1;0;1;-1;-1;1;-1;1;0;5;50
536537379;3;1083;0;2;2;2;1;46;200;1;-1;1;0;1;50
536537380;4;COTTARD JOSSERAND (RUE ABBE);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536537381;4;BOULEVARD PERIPHERIQUE INTERIEUR SUD;0;1;4;0;1;34;900;1;-1;1;0;1;70
536537382;4;BOULEVARD PERIPHERIQUE INTERIEUR SUD;0;1;3;0;1;8;700;1;-1;1;0;1;70
536537383;4;ECHANGEUR BERCY;0;1;2;0;1;-1;-1;1;-1;1;0;1;50
536537383;4;ECHANGEUR BERCY;0;1;4;0;1;-1;-1;1;-1;1;0;1;70
536537384;4;BOULEVARD PERIPHERIQUE EXTERIEUR SUD;0;1;3;0;1;6;500;1;-1;1;0;1;70
536537385;4;RUE BUFFON;0;1;2;2;1;-1;-1;1;-1;1;0;5;30
536537386;1;;0;3;6;0;1;537;0;1;-1;1;0;1;110
536537387;4;AVENUE GAMBETTA;0;2;4;1;1;-1;-1;1;-1;1;0;1;50
536537387;4;;;1;-1;0;1;-1;-1;1;-1;1;0;1;30
536537388;1;ROCADE A 630;0;3;8;0;1;26;500;1;-1;2;0;1;90
536537389;4;BOULEVARD DAVOUT;0;1;2;0;1;-1;-1;1;-1;1;9;1;50
536537390;4;PLACE AUGUSTE BARON;0;1;2;2;1;-1;-1;3;-1;1;0;5;30
536537391;1;AUTOROUTE A10;0;3;6;0;2;8;911;2;-1;1;0;1;90
536537392;4;BOULEVARD SERURIER;0;2;5;1;1;-1;-1;1;-1;1;0;1;50
536537393;2;118;0;3;2;0;1;4;900;1;-1;1;0;1;90
536537394;2;RN 104;0;3;2;0;1;16;330;1;;1;0;1;110
536537395;4;AVENUE CORENTIN CARIOU;0;1;2;0;1;-1;-1;1;-1;1;0;1;30
536537395;4;;;2;-1;;1;-1;-1;1;-1;1;0;1;30
536537396;1;AUTOROUTE A15;0;3;9;0;1;7;700;1;-1;1;0;1;90
536537397;4;;;2;-1;0;1;-1;-1;1;-1;1;0;1;30
536537397;4;RUE BACHELET;0;3;2;0;1;-1;-1;1;-1;1;0;1;30
536537398;1;4;0;1;5;0;1;0;500;1;-1;2;0;1;70
536537399;4;;;2;-1;2;1;-1;-1;1;-1;1;;5;30
536537399;4;RUE DE SAUSSURE;0;2;1;1;1;-1;-1;1;-1;1;0;5;30
536537400;1;86;0;1;2;0;1;39;799;1;;1;0;1;90
536537401;4;PLACE VICTOR HUGO;0;1;4;0;1;-1;-1;2;-1;1;0;1;30
536537403;2;ROUTE NATIONALE N° 1;0;3;4;0;1;17;836;1;-1;1;0;1;110
536537404;4;AVENUE LEON BOLLEE;0;1;2;1;1;-1;-1;1;-1;1;0;1;30
536537404;4;;;1;-1;0;1;-1;-1;1;-1;1;0;1;30
536537405;4;MARINE(BOULEVARD);0;2;2;0;1;0;0;2;-1;1;0;1;70
536537406;4;BOULEVARD DE MAGENTA;0;1;6;1;1;-1;-1;1;-1;1;0;5;30
536537406;4;;;1;-1;1;1;-1;-1;1;-1;1;0;5;30
536537407;4;GIPPET (DOCTEUR);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536537407;4;VOLTAIRE(AVENUE);0;1;2;0;1;-1;-1;1;-1;1;0;1;50
536537408;4;AVENUE DE TOURVILLE;0;2;1;0;1;-1;-1;1;-1;1;0;1;30
536537408;4;PLACE VAUBAN;0;2;1;0;1;-1;-1;1;-1;1;0;1;30
536537409;4;;;1;-1;0;1;-1;-1;1;-1;1;0;5;30
536537409;4;RUE BEAUBOURG;0;1;3;1;1;-1;-1;1;-1;1;0;1;30
536537410;4;;0;1;1;0;1;-1;-1;1;-1;1;0;1;30
536537410;4;;0;2;1;2;1;-1;-1;1;-1;1;0;1;30
536537411;4;;0;1;1;2;1;-1;-1;1;-1;1;0;5;30
536537412;4;RUE DE GRAMONT;0;1;1;0;1;-1;-1;1;-1;1;0;8;30
536537412;4;RUE DU QUATRE SEPTEMBRE;0;1;3;0;1;-1;-1;1;-1;1;0;1;30
536537414;3;152;0;2;2;0;1;0;0;1;-1;1;0;1;50
536537414;3;;0;2;2;0;1;0;0;1;-1;1;0;1;50
536537416;4;;0;2;2;0;1;0;0;1;-1;1;0;1;50
536537417;4;BIRMINGHAM (DE)                     (AV);0;2;4;2;1;-1;-1;2;-1;1;6;1;50
536537417;4;;;1;1;0;1;-1;-1;1;-1;1;0;1;30
536537418;4;;0;2;2;0;2;0;0;1;-1;1;0;1;50
536537420;3;267;0;2;2;0;1;0;0;1;-1;1;5;1;30
536537421;4;SARRAUT ALBERT (AVENUE);0;2;2;0;1;0;0;1;-1;1;5;1;50
536537421;4;VAILLANT COUTURIER (BD PAUL);0;2;2;0;1;0;0;1;-1;1;5;1;50
536537422;5;;0;1;1;0;1;0;0;1;-1;1;0;1;30
536537423;3;CERNAY (BOULEVARD DE);0;2;2;0;1;0;400;1;-1;1;0;1;50
536537423;3;GENERAL DECAEN (RUE DU);0;2;2;0;1;0;0;1;-1;1;5;1;50
536537424;3;86;0;2;5;0;2;0;0;1;-1;1;0;1;50
536537425;2;CD 133;0;2;0;0;1;0;0;1;0;2;3;1;50
536537425;2;VC LA FRANCILIENNE;0;1;0;0;1;48;730;1;0;2;3;1;50
536537426;4;;0;2;1;0;1;0;1;1;-1;1;0;1;50
536537427;3;RD 118;0;1;1;0;1;0;0;1;3;2;0;1;50
536537428;4;;0;2;2;0;1;0;0;1;-1;1;0;1;50
536537429;3;4;0;2;2;0;1;0;0;1;7;1;0;1;50
536537430;4;BROSSOLETTE PIERRE NR 2 A 18;0;2;2;0;1;0;1;1;-1;1;0;1;50
536537431;3;30;0;2;8;0;1;1;0;1;-1;1;0;1;50
536537431;3;;0;2;8;0;1;1;0;1;-1;1;0;1;50
536537433;4;;0;1;2;0;1;1;0;1;-1;1;0;1;50
536537433;4;;0;2;2;0;1;0;0;1;-1;1;0;1;50
536537436;3;40;0;1;2;0;1;0;0;1;-1;1;0;1;50
536537437;3;41;0;2;2;0;1;1;0;1;-1;1;0;1;50
536537438;4;;0;1;0;0;1;0;0;1;-1;1;0;1;30
536537439;4;;0;1;1;0;1;0;0;1;-1;1;0;1;50
536537439;4;;0;2;2;0;1;0;0;1;-1;1;0;1;50
536537440;4;SEINE BOULEVARD DE;0;2;2;0;1;0;0;1;-1;1;0;1;50
536537441;3;VERDUN AVENUE DE N°2 A 28;0;2;2;0;1;0;0;1;-1;1;6;1;50
536537442;3;CLAUDE TREBIGNAUD (AVENUE) BOIS S102;0;2;5;0;1;0;0;1;-1;1;0;1;50
536537442;3;PORTE DE TRIVAUX (RUE DE) N°57 A 197 ET;0;2;2;0;1;0;0;1;-1;1;0;1;50
536537443;3;JEAN JAURES (BOULEVARD) 1/61 - COTE IMPA;0;1;1;0;1;0;0;1;-1;1;0;1;30
536537444;3;40E2;;2;2;0;2;1;470;1;5;1;0;3;80
536537445;3;4;0;2;2;0;2;26;300;1;;1;2;1;80
536537445;3;;0;2;2;0;1;-1;-1;1;;1;0;1;80
536537446;4;;;2;1;0;1;1;0;1;-1;1;0;1;30
536537447;3;955;;2;2;0;1;10;980;1;5;1;0;1;50
536537448;1;6;;3;5;0;1;375;61;1;;1;0;1;130
536537449;3;415;0;2;2;0;2;14;800;1;7;1;0;1;70
536537450;2;6;0;2;2;0;1;8;750;2;7;1;0;3;50
536537451;3;50;;2;2;0;2;11;200;1;4;1;0;3;90
536537452;3;242;0;2;2;0;1;1;50;1;4;1;0;1;80
536537453;2;40;;2;2;0;2;26;943;2;7;2;0;1;90
536537454;3;996;;2;2;0;2;129;660;3;7;1;0;1;90
536537455;3;77;;2;2;0;1;0;1;1;7;1;0;1;50
536537455;3;999;;2;2;0;1;47;112;2;7;1;0;1;50
536537456;3;11;;2;2;0;4;0;399;3;6;1;0;3;50
536537457;3;46;0;2;2;0;1;21;680;2;;1;0;1;90
536537458;3;8;0;2;2;0;3;19;98;1;-1;1;9;1;70
536537459;3;87;0;2;2;0;1;15;100;1;4;2;0;1;80
536537460;3;;0;2;2;0;2;-1;-1;1;7;1;0;1;50
536537460;3;;0;2;2;0;2;53;625;1;7;1;0;1;80
536537461;3;663;;2;1;0;1;3;590;1;3;1;0;1;90
536537461;3;763;0;2;1;0;1;0;0;3;3;1;0;1;50
536537462;3;51;0;2;2;0;1;2;900;3;4;1;0;1;50
536537463;3;404;;2;1;0;1;14;240;2;4;1;5;3;80
536537463;3;79;;2;1;0;1;15;680;2;4;1;5;3;90
536537464;4;;;2;2;0;4;-1;-1;3;4;1;0;1;80
536537465;4;;;2;-1;;1;-1;-1;1;-1;1;0;1;50
536537465;4;;0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536537466;3;2;0;2;2;0;1;70;300;1;-1;1;5;1;70
536537466;3;322;;2;2;0;1;1;800;1;-1;1;0;8;90
536537467;3;272;0;2;2;0;2;1;100;3;4;1;0;1;80
536537468;4;;;2;2;0;1;-1;-1;1;-1;1;0;1;30
536537469;3;51;0;2;2;0;1;15;375;3;7;1;0;3;80
536537469;3;;;2;-1;;1;-1;-1;1;-1;1;0;1;50
536537470;3;114.1;;2;2;0;1;0;640;1;4;1;0;1;80
536537470;3;336;;2;2;0;1;9;410;1;4;1;0;1;80
536537471;3;6313;;3;2;0;1;1;557;3;-1;1;0;3;80
536537472;3;d322;0;2;2;0;2;0;630;4;4;1;0;1;80
536537473;3;;;3;3;0;1;0;0;1;-1;1;0;1;50
536537474;1;6;0;3;2;0;1;182;800;1;10;1;0;1;130
536537475;1;43;;3;2;0;1;43;700;1;10;1;0;1;130
536537476;3;139;0;2;2;0;1;2;778;1;5;1;0;1;50
536537476;3;54;;2;2;0;1;6;669;1;5;1;0;1;50
536537477;3;605;0;2;2;0;1;28;367;1;7;1;0;1;50
536537477;3;vc;;2;2;0;1;-1;-1;1;7;1;0;1;50
536537478;3;14;0;3;2;0;1;27;749;2;;1;3;1;110
536537479;7;610;0;2;1;0;1;1;505;1;;1;0;1;70
536537480;3;N8;;2;2;0;1;14;200;1;-1;1;0;1;80
536537480;3;;;2;2;0;1;-1;-1;1;-1;1;0;1;80
536537481;3;99;0;2;2;0;1;9;0;1;;1;0;3;80
536537482;3;39;;2;2;0;1;27;500;1;;1;0;3;80
536537483;4;7;0;2;2;0;3;-1;-1;4;-1;1;0;1;70
536537484;4;;;2;2;0;1;-1;-1;1;-1;1;0;1;50
536537486;3;201;;2;2;0;3;2;950;2;4;1;0;3;90
536537487;3;46;;2;1;0;1;0;10;2;4;9;0;1;50
536537488;2;7;0;2;1;0;1;75;450;1;3;1;5;1;70
536537489;4;16;;2;2;0;1;-1;-1;4;-1;1;0;1;80
536537490;3;RD307;0;2;2;2;1;2;150;1;5;1;0;1;70
536537491;3;;0;2;2;0;1;29;0;1;;1;0;1;80
536537492;4;;;2;2;0;1;-1;-1;1;-1;1;0;1;50
536537493;3;964;;2;2;0;1;44;0;1;-1;1;0;1;90
536537493;3;;;2;2;0;1;-1;-1;1;-1;1;5;1;80
536537494;4;38;0;2;2;0;1;-1;-1;4;-1;1;0;3;50
536537495;4;;;2;2;0;1;-1;-1;1;-1;1;0;1;50
536537497;4;;;2;2;0;1;-1;-1;1;-1;1;0;1;30
536537497;4;;;2;2;0;1;-1;-1;1;-1;1;0;1;50
536537498;3;1314;0;2;2;0;1;24;774;3;;1;0;3;80
536537499;1;A50-Sens Marseille vers Aubagne;0;1;3;3;1;3;0;1;;1;0;6;70
536537500;1;AUTOROUTE A 10;0;3;3;0;1;537;200;1;14;1;0;1;110
536537501;1;A501-Aubagne Pont de l'Etoile;0;3;2;0;1;5;0;1;-1;1;0;1;90
536537502;2;TUNNEL ORLY Y (PARAY VP) PK 2.6-3.6;0;3;2;0;1;2;747;1;-1;1;1;1;70
536537503;1;A57;0;1;3;0;1;0;300;1;-1;1;0;1;70
536537504;1;86;0;1;3;0;1;75;0;1;14;1;0;1;50
536537505;1;ROCADE A 630;0;3;6;0;1;19;930;1;-1;1;0;1;90
536537508;1;AUTOROUTE A 10;0;3;6;0;2;533;700;1;-1;1;2;1;130
536537511;2;13;0;1;2;0;1;8;125;1;-1;1;1;1;50
536537512;1;AUTOROUTE A6B;0;2;3;0;1;8;0;1;6;1;0;1;90
536537514;1;AUTOROUTE A10;0;1;3;0;2;10;699;1;14;1;0;1;90
536537515;2;RN12;0;3;3;0;1;19;500;1;-1;1;0;1;110
536537516;2;RN 118;0;2;2;0;1;8;300;1;;1;0;1;90
536537517;1;AUTOROUTE A115;0;3;2;0;1;9;899;1;;1;0;1;90
536537518;1;A86 EXT;0;1;3;0;1;62;600;1;14;1;3;1;50
536537519;1;1;0;3;4;0;1;2;0;1;17;1;0;1;90
536537520;1;86;0;1;3;0;1;76;900;1;;3;1;1;70
536537521;2;RN104;0;3;4;0;1;9;200;1;-1;1;0;1;110
536537522;2;N118;0;3;1;0;1;4;800;1;3;1;0;1;90
536537523;4;MOURGAPAMODELLY (IMPASSE);0;2;2;0;1;0;0;1;-1;1;0;1;80
536537524;1;86;0;3;3;0;1;20;899;1;;1;1;1;90
536537525;4;BOIS DE NEFLES (RUE DU);0;1;1;0;1;0;0;1;-1;1;0;1;30
536537526;1;3;0;3;3;0;1;8;500;1;;1;0;1;110
536537527;1;86;0;3;2;0;1;9;0;2;7;1;0;6;90
536537528;1;AUTOROUTE A15;0;3;4;0;1;9;300;1;;1;0;1;110
536537530;1;4;0;1;4;0;1;6;500;1;-1;1;0;1;90
536537531;1;A104.EXT;0;3;4;0;1;18;750;1;-1;1;0;1;90
536537532;1;4;0;3;5;0;1;2;0;1;-1;1;0;1;90
536537533;1;4;0;1;4;0;1;2;799;1;-1;1;0;1;90
536537534;4;VALLEES (ROUTE DES);0;1;2;0;1;0;1;1;-1;1;0;1;50
536537535;3;BRECHE BUHOT (AVENUE DE LA);0;1;1;0;1;-1;-1;1;-1;1;5;1;50
536537535;3;CHARLES DE GAULLE (AVENUE);0;2;1;0;1;0;420;1;-1;1;5;1;50
536537536;3;217;0;2;1;0;1;5;565;1;3;1;0;1;80
536537536;3;;;2;1;0;1;-1;-1;1;3;1;0;1;80
536537537;3;SECTION TOMBEAU;0;2;2;0;2;-1;-1;3;-1;2;0;1;70
536537538;4;AVENUE MARCEL CACHIN;0;2;2;1;1;-1;-1;1;;1;0;1;50
536537539;3;GENERAL DE GAULLE (AVENUE);0;1;1;0;1;-1;-1;1;-1;1;0;1;50
536537540;1;A480;0;3;2;0;1;10;300;1;10;1;0;1;110
536537541;4;CANTO PERDRIX AVENUE DE;0;2;2;0;1;0;0;2;-1;1;5;1;50
536537541;4;LAVANDIN RUE DU;0;2;2;0;1;0;0;2;-1;1;0;1;50
536537542;2;BONAPARTE CHARLES  BD;0;1;2;0;1;0;0;2;-1;1;0;1;50
536537542;2;COURS PRINCE IMPERIAL;0;1;3;0;1;0;0;1;-1;1;5;1;50
536537543;3;DULLIN ALLEE CHARLES;0;3;2;0;1;0;0;1;7;1;0;1;50
536537543;3;ISTRES ROUTE D';0;3;2;0;1;31;0;1;7;1;0;1;50
536537544;4;PORT DE BOUC ROUTE DE;0;3;2;0;3;0;0;1;-1;1;0;1;50
536537545;4;GONESSE (CHEMIN DE);0;2;2;3;1;0;0;1;-1;1;0;1;50
536537546;4;MOULET AVENUE CHARLES;0;2;2;0;1;0;0;1;-1;1;0;1;50
536537547;3;ROND POINT DU PARISIS;0;4;2;0;1;0;0;2;-1;1;5;1;30
536537547;3;ROND POINT DU PARISIS;0;4;2;0;1;1;261;2;-1;1;0;1;30
536537548;4;BOULEVARD DES INVALIDES;0;2;2;0;1;-1;-1;3;-1;1;0;1;30
536537548;4;;;2;-1;0;1;-1;-1;1;-1;1;0;1;30
536537549;3;DEVI DU CD 19;0;3;2;0;1;0;0;2;-1;1;0;1;90
536537550;3;61;;3;0;0;1;20;500;1;0;1;0;6;110
536537552;4;CHAMP FLEURI;0;2;2;0;1;0;0;2;-1;1;0;1;50
536537553;4;LABOURDONNAIS;0;1;2;0;1;0;0;1;-1;1;0;1;50
536537553;4;VICTOIRE (AVENUE DE LA);0;2;2;0;2;0;0;1;-1;1;0;1;50
536537554;4;CRONSTADT (QUAI) DE BRISSON A VIEUX PONT;0;2;2;0;1;-1;-1;3;-1;1;0;1;30
536537554;4;PONTS (LES VIEUX);0;2;2;0;1;-1;-1;3;6;1;2;1;30
536537555;4;RABAN (ROUTE DE);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536537556;3;CD NUMERO 471;0;2;2;0;1;9;199;1;-1;1;0;1;80
536537557;3;DEPARTEMENTALE 1004;0;3;4;0;1;10;730;1;-1;1;0;1;110
536537558;4;Côte de la Maison Brûlée (D132);0;2;2;0;2;-1;-1;3;-1;2;0;1;80
536537559;4;BEAUJOLAIS (RUE DU);0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536537559;4;MACONNAIS (RUE DU);0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536537560;3;SAINT LEU (ROUTE DE);0;2;2;0;1;0;411;1;-1;1;0;1;50
536537561;4;FREDERIC FAYS      (Rue);0;1;1;2;1;-1;-1;1;-1;1;6;1;30
536537561;4;;;2;2;2;1;-1;-1;1;-1;1;0;1;30
536537562;3;MAURICE BERTEAUX (BOULEVARD);0;2;1;0;1;0;530;1;-1;1;0;1;50
536537562;3;RHIN ET DANUBE (BOULEVARD);0;2;1;0;1;0;;1;-1;1;0;1;50
536537563;4;LASSALLE  ANTONIN  BD;0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536537564;3;CALAIS (ROUTE DE);0;1;0;0;1;1;685;1;0;1;0;1;70
536537565;3;JAURES ( RUE JEAN );0;2;2;0;1;9;880;1;4;1;2;4;50
536537566;4;RUE ROLAND GARROS;0;4;8;0;1;0;0;1;-1;1;9;8;50
536537567;4;RASPAIL (BOULEVARD);0;2;2;0;1;0;1;1;-1;1;0;1;50
536537567;4;VELOUTERIE (RUE DE LA);0;2;2;0;1;0;1;1;-1;1;0;1;50
536537568;4;LAVOISIER RUE;0;2;2;0;1;0;0;4;-1;1;0;1;50
536537570;4;OLLIVIER (RUE OMER );0;2;1;0;3;0;0;1;-1;1;2;1;50
536537571;4;NOTRE DAME D'ALEM VC 22 (CHEMIN DE);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536537571;4;PIERRE LATECOERE (AVENUE);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536537572;4;;;1;-1;2;1;-1;-1;1;-1;1;;1;30
536537572;4;;0;1;2;2;1;-1;-1;1;-1;1;;1;30
536537574;4;ARNOULD (BOULEVARD CHARLES);0;2;2;0;1;-1;0;1;-1;1;0;4;50
536537575;4;BEDIER BOULEVARD;0;2;5;2;1;1;0;1;-1;2;0;1;50
536537575;4;PONTS DE CE;0;2;2;2;1;1;0;1;-1;2;0;1;30
536537576;4;SANGNIER MARC (RUE);0;2;0;0;1;-1;-1;1;-1;1;0;1;50
536537577;3;LABARRE (RUE PAULIN);0;2;2;0;1;2;453;1;;2;0;1;50
536537578;4;MAC JEAN (AV) N° PAIRS 308 ET plus;0;2;2;0;1;0;0;1;-1;1;5;1;50
536537578;4;TOULOUSE;0;2;2;0;1;0;0;1;-1;1;0;1;50
536537579;7;BRAILLE LOUIS (BOULEVARD);0;2;2;0;1;27;850;1;;1;0;1;50
536537580;4;MONTAGNE VERTE (RUE DE LA);0;1;2;0;1;-1;-1;1;-1;1;0;1;30
536537580;4;MONTAGNE VERTE (RUE DE LA);0;1;2;1;1;-1;-1;1;-1;1;0;8;30
536537581;4;KLEBER (AVENUE);0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536537581;4;KLEBER (ROND-POINT);0;3;2;0;1;-1;-1;2;-1;1;0;1;30
536537582;4;PAUL PRAS (AVENUE);0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536537583;4;DUPONT DES LOGES;0;1;1;2;1;-1;-1;1;-1;1;0;1;30
536537583;4;SAUVEUR ( JOSEPH);0;1;1;2;1;-1;-1;1;-1;1;0;1;30
536537584;4;PINANE (RUE DE);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536537585;4;VERDUN (BOULEVARD DE);0;2;2;0;1;0;0;3;-1;1;0;1;50
536537586;4;CAPUCINS (RUE DES);0;2;2;0;2;-1;-1;1;-1;1;0;1;30
536537587;4;LIBERTE (AVENUE DE LA;0;2;3;0;1;-1;-1;1;-1;1;0;1;50
536537588;4;MENDES FRANCE (BOULEVARD PIERRE);0;3;2;1;1;-1;-1;1;-1;1;5;1;50
536537589;3;QUATRE ECLUSES - PONT;0;2;1;1;1;21;700;1;-1;1;2;1;50
536537590;4;RUE DE LA COURSE;0;1;1;2;1;-1;-1;1;-1;2;0;1;30
536537590;4;RUE DU JARDIN PUBLIC;0;2;2;0;1;-1;-1;1;-1;2;0;1;30
536537591;3;CD 952;0;2;1;0;1;0;11;3;3;1;0;1;50
536537592;2;RD 1250 (OUSTALET - BONNEVAL);0;2;2;0;1;40;812;1;-1;2;5;1;80
536537594;1;ECHANGEUR BORDELONGUE (A64/A620);0;1;2;0;1;287;385;3;7;2;3;8;70
536537596;3;EVREUX (ROUTE D');0;2;2;0;1;38;756;1;7;2;0;1;80
536537597;4;;0;2;2;0;1;-1;-1;1;-1;1;0;1;30
536537597;4;;0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536537598;4;BLUM ( BD LEON );0;2;2;2;1;-1;-1;1;-1;1;;1;30
536537599;4;GARE D'EAU AV.  DE LA (inf 17);0;1;1;0;1;-1;-1;1;-1;1;0;1;50
536537599;4;PORTEAU RUE DU;0;1;1;2;1;-1;-1;2;-1;1;0;1;50
536537600;4;GRANDS PRES (RUE DES);0;2;2;0;2;-1;-1;1;-1;1;0;1;50
536537600;4;RD 674;0;2;3;0;1;-1;-1;1;-1;1;0;1;50
536537601;7;RD 570;0;2;2;0;1;1;580;1;-1;1;0;8;50
536537601;7;SAINT-EXUPERY (RUE ANTOINE DE);0;2;3;1;2;-1;-1;1;-1;1;0;5;50
536537602;4;BOULARD (RUE);0;2;2;2;1;-1;-1;1;-1;1;9;5;30
536537603;4;DE JOUVENEL (BOULEVARD HENRI);0;2;3;0;1;0;0;1;-1;2;9;1;50
536537604;4;VAILLANT COUTURIER (RUE PAUL)N°105A197 E;0;1;1;0;1;1;0;1;-1;1;0;4;50
536537605;4;11 NOVEMBRE 1918 (PLACE);0;2;2;0;2;-1;-1;1;-1;1;0;1;50
536537605;4;COURLAY (AVENUE DE);0;2;2;0;2;-1;-1;1;-1;1;0;1;50
536537606;4;ROUET (RUE DU);0;1;0;0;1;0;0;1;-1;1;0;1;50
536537606;4;TURCAT MERY ALLÉE (ALLEE);0;3;0;0;2;0;0;1;-1;1;0;1;50
536537607;3;DE GAULLE (AV. DU GENERAL);0;2;2;0;1;17;1;1;-1;1;0;1;30
536537607;3;SCALIGER (BOULEVARD);0;2;2;0;1;0;0;1;-1;1;0;1;30
536537608;4;TUNNEL DU PAILLON;0;1;3;1;1;1;0;3;-1;2;1;1;50
536537609;4;BOULEVARD NEY;0;1;2;2;1;-1;-1;3;-1;2;0;1;30
536537609;4;;;1;-1;;1;-1;-1;1;-1;2;0;1;30
536537610;4;MEDICIS (ROND POINT);0;1;1;0;2;0;0;2;-1;1;9;1;30
536537611;4;;;2;-1;;1;-1;-1;1;-1;1;0;1;30
536537611;4;RUE LECONTE DE LISLE;0;1;1;0;1;-1;-1;1;-1;1;0;1;30
536537612;4;RUE BERTRAND DE GOTH;0;1;1;1;1;-1;-1;1;-1;1;0;1;30
536537612;4;RUE EUGENE TENOT;0;1;1;2;1;-1;-1;1;-1;1;;1;30
536537613;4;AVE DE FONCASTEL;0;2;2;2;1;-1;-1;1;-1;1;5;1;50
536537614;4;RUE DE LA FONTAINE AU ROI;0;1;1;0;2;-1;-1;1;-1;1;0;1;30
536537614;4;RUE MORAND;0;1;1;0;1;-1;-1;1;-1;1;0;1;30
536537615;4;MONTAIGNE (DE 1 A 37 ET 2 A 30);0;2;4;3;1;-1;-1;1;-1;1;0;1;50
536537616;4;PLACE DE LA RESISTANCE;0;2;0;1;1;-1;-1;1;-1;2;0;1;30
536537617;4;RUE DE LA CROIX NIVERT;0;2;2;0;1;-1;-1;1;-1;2;6;1;30
536537617;4;RUE FONDARY;0;1;-1;0;1;-1;-1;1;-1;2;5;1;30
536537618;4;;0;1;1;0;1;0;0;1;-1;1;0;1;30
536537619;4;BESANCON (DU 72TER A LA FIN);0;2;2;0;1;-1;-1;1;-1;1;0;1;50
536537620;3;27;0;2;2;0;1;48;903;1;5;1;0;1;30
536537621;2;RN12;0;3;2;0;1;60;400;3;10;1;0;1;90
536537622;4;CAILLOUX (RUE DES);0;1;1;2;1;0;0;1;-1;2;0;1;30
536537623;3;DOUE (RUE DE LA);0;2;2;0;1;2;900;1;-1;1;0;1;70
536537624;4;SAINT LOUP (BOULEVARD DE);0;2;0;0;1;0;0;1;-1;1;0;1;50
536537625;3;17;0;2;2;0;1;7;148;1;;1;9;1;50
536537626;4;ROSE (AVENUE DE LA);0;2;2;3;1;0;0;1;-1;1;0;1;50
536537627;3;400;;2;2;0;2;55;800;1;;1;0;1;80
536537627;3;;;2;-1;0;2;-1;-1;1;-1;1;0;1;80
536537628;4;BROSSOLETTE PIERRE (AV);0;2;4;0;2;0;0;1;-1;1;0;1;50
536537629;3;554;;3;2;0;1;93;560;1;-1;1;0;1;50
536537632;4;GIRATOIRE DES SOUFFLANTES;0;2;2;0;1;-1;-1;1;-1;1;5;1;50
536537633;4;13;0;2;2;0;1;-1;-1;1;-1;1;9;1;50
536537634;3;3;0;2;2;0;2;9;270;2;-1;1;0;3;80
536537635;3;SAINT HILAIRE -ROUTE DE-;0;2;2;0;2;7;0;3;-1;9;0;1;50
536537636;3;765;0;2;2;0;2;95;310;1;-1;2;0;1;70
536537637;3;946;0;2;2;0;3;35;400;2;5;1;0;1;50
536537638;3;781;;2;2;0;1;6;290;1;-1;1;5;1;80
536537638;3;;0;2;2;0;1;-1;-1;1;-1;1;5;1;80
536537639;4;LIMOUX - ROUTE DE-;0;1;2;0;1;-1;-1;3;-1;1;0;1;50
536537640;3;;;2;2;0;1;10;;1;;2;0;1;50
536537642;3;113;0;2;2;0;1;13;170;2;4;1;0;1;80
536537643;3;AFN (BOULEVARD DES ANCIENS D');0;2;2;0;2;1;0;2;-1;2;0;1;50
536537643;3;PRINCE RAINIER III (AVENUE);0;2;2;0;1;63;890;1;-1;2;0;1;50
536537644;1;79;;3;2;0;1;35;110;1;7;1;0;1;130
536537645;2;24;;3;4;0;1;89;580;1;10;1;0;1;110
536537646;3;RENOIR (AVENUE AUGUSTE);0;2;2;0;1;4;719;2;-1;2;0;1;50
536537647;4;4;0;2;2;0;1;-1;-1;1;-1;1;0;3;80
